"sent_index","gap","gap_position","gap_numeric","filler_effect","err","dependency","language","lang_dep","model"
2,"no-gap","zero-comp",-0.5,4.29014015197754,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"no-gap","decl-comp",-0.5,-0.0495023727416974,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
2,"no-gap","decl-comp",-0.5,0.207837104797362,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"no-gap","decl-comp",-0.5,0.407270431518555,0.122762307596969,"Wh","English","English - Wh","GPT2"
2,"no-gap","wh-comp",-0.5,0.379846572875977,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
2,"no-gap","wh-comp",-0.5,0.424498558044434,0.0900829787527125,"Wh","English","English - Wh","GPT2"
2,"no-gap","wh-comp",-0.5,1.01173591613769,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"gap","zero-comp",0.5,-1.89703941345215,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
2,"gap","zero-comp",0.5,-1.56673908233643,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"gap","zero-comp",0.5,-1.24989032745361,0.182455669237137,"Wh","English","English - Wh","GPT2"
2,"gap","decl-comp",0.5,-2.08185863494873,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
2,"gap","decl-comp",0.5,-2.0565071105957,0.122762307596969,"Wh","English","English - Wh","GPT2"
2,"gap","decl-comp",0.5,-1.08420181274414,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"gap","wh-comp",0.5,-0.703261375427243,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
2,"gap","wh-comp",0.5,-0.622576713562012,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"gap","wh-comp",0.5,-0.395041465759281,0.0900829787527125,"Wh","English","English - Wh","GPT2"
3,"no-gap","zero-comp",-0.5,5.01840257644653,0.182455669237137,"Wh","English","English - Wh","GPT2"
3,"no-gap","zero-comp",-0.5,5.06620836257935,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"no-gap","zero-comp",-0.5,8.59499025344849,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
3,"no-gap","decl-comp",-0.5,0.926815748214722,0.122762307596969,"Wh","English","English - Wh","GPT2"
3,"no-gap","decl-comp",-0.5,1.1867995262146,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"no-gap","decl-comp",-0.5,1.87503170967102,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
3,"no-gap","wh-comp",-0.5,0.156649112701416,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"no-gap","wh-comp",-0.5,0.217463731765747,0.0900829787527125,"Wh","English","English - Wh","GPT2"
3,"no-gap","wh-comp",-0.5,1.73726463317871,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
3,"gap","zero-comp",0.5,-2.94728469848633,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"gap","zero-comp",0.5,-2.69242858886719,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
3,"gap","zero-comp",0.5,1.8821050003171,0.182455669237137,"Wh","English","English - Wh","GPT2"
3,"gap","decl-comp",0.5,-4.36288976669312,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"gap","decl-comp",0.5,-4.16893768310547,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
3,"gap","decl-comp",0.5,0.0790961831808055,0.122762307596969,"Wh","English","English - Wh","GPT2"
3,"gap","wh-comp",0.5,-2.35140132904053,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
3,"gap","wh-comp",0.5,-2.10976886749268,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"gap","wh-comp",0.5,0.44263556599617,0.0900829787527125,"Wh","English","English - Wh","GPT2"
4,"no-gap","zero-comp",-0.5,2.01129817962646,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
4,"no-gap","zero-comp",-0.5,2.31237709522247,0.182455669237137,"Wh","English","English - Wh","GPT2"
4,"no-gap","zero-comp",-0.5,2.67929363250732,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
4,"no-gap","decl-comp",-0.5,0.240355849266052,0.122762307596969,"Wh","English","English - Wh","GPT2"
4,"no-gap","decl-comp",-0.5,0.617169857025146,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
4,"no-gap","decl-comp",-0.5,1.19765710830688,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
4,"no-gap","wh-comp",-0.5,0.0041801929473877,0.0900829787527125,"Wh","English","English - Wh","GPT2"
4,"no-gap","wh-comp",-0.5,0.124726295471191,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
4,"no-gap","wh-comp",-0.5,0.219278335571289,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
4,"gap","zero-comp",0.5,-5.6545557975769,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
4,"gap","zero-comp",0.5,-3.92576885223389,0.182455669237137,"Wh","English","English - Wh","GPT2"
4,"gap","zero-comp",0.5,-1.61322402954102,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
4,"gap","decl-comp",0.5,-5.45557832717896,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
4,"gap","decl-comp",0.5,-3.17350673675537,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
4,"gap","decl-comp",0.5,-2.26151132583618,0.122762307596969,"Wh","English","English - Wh","GPT2"
4,"gap","wh-comp",0.5,-1.8890266418457,0.0900829787527125,"Wh","English","English - Wh","GPT2"
4,"gap","wh-comp",0.5,-1.43768501281738,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
4,"gap","wh-comp",0.5,-1.12904834747314,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"no-gap","zero-comp",-0.5,5.06740510463715,0.182455669237137,"Wh","English","English - Wh","GPT2"
5,"no-gap","zero-comp",-0.5,7.69754695892334,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
5,"no-gap","zero-comp",-0.5,8.81077003479004,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"no-gap","decl-comp",-0.5,0.935335159301757,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"no-gap","decl-comp",-0.5,1.13745367527008,0.122762307596969,"Wh","English","English - Wh","GPT2"
5,"no-gap","decl-comp",-0.5,1.63501167297363,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
5,"no-gap","wh-comp",-0.5,-0.260868072509766,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"no-gap","wh-comp",-0.5,0.32231068611145,0.0900829787527125,"Wh","English","English - Wh","GPT2"
5,"no-gap","wh-comp",-0.5,0.714715003967283,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
5,"gap","zero-comp",0.5,-5.05666971206665,0.182455669237137,"Wh","English","English - Wh","GPT2"
5,"gap","zero-comp",0.5,-3.71080780029297,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
5,"gap","zero-comp",0.5,-1.69984436035156,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"gap","decl-comp",0.5,-4.5855770111084,0.122762307596969,"Wh","English","English - Wh","GPT2"
5,"gap","decl-comp",0.5,-2.54191398620605,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
5,"gap","decl-comp",0.5,-1.52098083496094,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"gap","wh-comp",0.5,-1.8305778503418,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"gap","wh-comp",0.5,-1.7357816696167,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
5,"gap","wh-comp",0.5,-0.278353691101074,0.0900829787527125,"Wh","English","English - Wh","GPT2"
6,"no-gap","zero-comp",-0.5,2.0303897857666,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"no-gap","zero-comp",-0.5,3.21410095691681,0.182455669237137,"Wh","English","English - Wh","GPT2"
6,"no-gap","zero-comp",-0.5,3.84938621520996,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
6,"no-gap","decl-comp",-0.5,-0.253132343292236,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"no-gap","decl-comp",-0.5,0.738882184028625,0.122762307596969,"Wh","English","English - Wh","GPT2"
6,"no-gap","decl-comp",-0.5,0.76295804977417,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
6,"no-gap","wh-comp",-0.5,-0.189452171325684,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"no-gap","wh-comp",-0.5,-0.11562442779541,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
6,"no-gap","wh-comp",-0.5,0.0358512997627258,0.0900829787527125,"Wh","English","English - Wh","GPT2"
6,"gap","zero-comp",0.5,-3.35207557678223,0.182455669237137,"Wh","English","English - Wh","GPT2"
6,"gap","zero-comp",0.5,-2.56227397918701,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
6,"gap","zero-comp",0.5,-2.13651371002197,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"gap","decl-comp",0.5,-5.53237342834473,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
6,"gap","decl-comp",0.5,-5.14687871932983,0.122762307596969,"Wh","English","English - Wh","GPT2"
6,"gap","decl-comp",0.5,-3.31352519989014,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"gap","wh-comp",0.5,-3.37929105758667,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
6,"gap","wh-comp",0.5,-1.1037540435791,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"gap","wh-comp",0.5,-0.896958112716675,0.0900829787527125,"Wh","English","English - Wh","GPT2"
7,"no-gap","zero-comp",-0.5,2.87377834320068,0.182455669237137,"Wh","English","English - Wh","GPT2"
7,"no-gap","zero-comp",-0.5,5.64783096313476,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
7,"no-gap","zero-comp",-0.5,6.37294960021973,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
7,"no-gap","decl-comp",-0.5,1.04648685455322,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
7,"no-gap","decl-comp",-0.5,1.14971315860748,0.122762307596969,"Wh","English","English - Wh","GPT2"
7,"no-gap","decl-comp",-0.5,1.23342227935791,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
7,"no-gap","wh-comp",-0.5,0.941433906555176,0.0900829787527125,"Wh","English","English - Wh","GPT2"
7,"no-gap","wh-comp",-0.5,1.25592613220215,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
7,"no-gap","wh-comp",-0.5,1.52208042144775,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
7,"gap","zero-comp",0.5,-0.905143618583679,0.182455669237137,"Wh","English","English - Wh","GPT2"
7,"gap","zero-comp",0.5,3.50649929046631,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
7,"gap","zero-comp",0.5,3.75653553009033,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
7,"gap","decl-comp",0.5,-2.0765289068222,0.122762307596969,"Wh","English","English - Wh","GPT2"
7,"gap","decl-comp",0.5,-0.151284694671634,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
7,"gap","decl-comp",0.5,0.879846572875977,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
7,"gap","wh-comp",0.5,0.178370952606201,0.0900829787527125,"Wh","English","English - Wh","GPT2"
7,"gap","wh-comp",0.5,0.702861785888672,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
7,"gap","wh-comp",0.5,0.774672985076904,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"no-gap","zero-comp",-0.5,1.27546119689941,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
8,"no-gap","zero-comp",-0.5,2.34624397754669,0.182455669237137,"Wh","English","English - Wh","GPT2"
8,"no-gap","zero-comp",-0.5,3.19964027404785,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"no-gap","decl-comp",-0.5,-0.793256759643555,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
8,"no-gap","decl-comp",-0.5,0.564567565917969,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"no-gap","decl-comp",-0.5,0.79059374332428,0.122762307596969,"Wh","English","English - Wh","GPT2"
8,"no-gap","wh-comp",-0.5,-1.69231796264648,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
8,"no-gap","wh-comp",-0.5,-0.66673469543457,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"no-gap","wh-comp",-0.5,0.858126997947693,0.0900829787527125,"Wh","English","English - Wh","GPT2"
8,"gap","zero-comp",0.5,-7.53255295753479,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
8,"gap","zero-comp",0.5,-5.04565614461899,0.182455669237137,"Wh","English","English - Wh","GPT2"
8,"gap","zero-comp",0.5,-3.41348743438721,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"gap","decl-comp",0.5,-4.70046830177307,0.122762307596969,"Wh","English","English - Wh","GPT2"
8,"gap","decl-comp",0.5,-2.09006500244141,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
8,"gap","decl-comp",0.5,-1.86948776245117,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"gap","wh-comp",0.5,-1.90669965744019,0.0900829787527125,"Wh","English","English - Wh","GPT2"
8,"gap","wh-comp",0.5,-1.60327339172363,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
8,"gap","wh-comp",0.5,-0.784793853759766,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"no-gap","zero-comp",-0.5,-0.138004302978516,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"no-gap","zero-comp",-0.5,1.24359703063965,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
9,"no-gap","zero-comp",-0.5,2.71745491027832,0.182455669237137,"Wh","English","English - Wh","GPT2"
9,"no-gap","decl-comp",-0.5,-0.531772613525398,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"no-gap","decl-comp",-0.5,0.123296737670898,0.122762307596969,"Wh","English","English - Wh","GPT2"
9,"no-gap","decl-comp",-0.5,0.596321105957031,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
9,"no-gap","wh-comp",-0.5,-0.94539833068848,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"no-gap","wh-comp",-0.5,0.173074722290039,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
9,"no-gap","wh-comp",-0.5,0.615668773651123,0.0900829787527125,"Wh","English","English - Wh","GPT2"
9,"gap","zero-comp",0.5,-4.31946849822998,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
9,"gap","zero-comp",0.5,-2.7204294204712,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"gap","zero-comp",0.5,1.14645981788635,0.182455669237137,"Wh","English","English - Wh","GPT2"
9,"gap","decl-comp",0.5,-2.16131466627121,0.122762307596969,"Wh","English","English - Wh","GPT2"
9,"gap","decl-comp",0.5,-1.8735089302063,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
9,"gap","decl-comp",0.5,-1.54015636444092,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"gap","wh-comp",0.5,-3.70538973808289,0.0900829787527125,"Wh","English","English - Wh","GPT2"
9,"gap","wh-comp",0.5,-2.12852001190186,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"gap","wh-comp",0.5,-1.98169326782227,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
10,"no-gap","zero-comp",-0.5,2.77708435058594,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
10,"no-gap","zero-comp",-0.5,4.09784269332886,0.182455669237137,"Wh","English","English - Wh","GPT2"
10,"no-gap","zero-comp",-0.5,4.99681091308594,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
10,"no-gap","decl-comp",-0.5,0.0611925125122053,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
10,"no-gap","decl-comp",-0.5,0.600220561027527,0.122762307596969,"Wh","English","English - Wh","GPT2"
10,"no-gap","decl-comp",-0.5,1.18502807617188,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
10,"no-gap","wh-comp",-0.5,-0.720109939575197,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
10,"no-gap","wh-comp",-0.5,0.191827535629271,0.0900829787527125,"Wh","English","English - Wh","GPT2"
10,"no-gap","wh-comp",-0.5,0.37343692779541,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
10,"gap","zero-comp",0.5,-11.0630521774292,0.182455669237137,"Wh","English","English - Wh","GPT2"
10,"gap","zero-comp",0.5,-4.87502884864807,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
10,"gap","zero-comp",0.5,-2.27688598632812,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
10,"gap","decl-comp",0.5,-6.88276267051697,0.122762307596969,"Wh","English","English - Wh","GPT2"
10,"gap","decl-comp",0.5,-5.38926076889038,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
10,"gap","decl-comp",0.5,-3.44391870498657,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
10,"gap","wh-comp",0.5,-4.62885904312134,0.0900829787527125,"Wh","English","English - Wh","GPT2"
10,"gap","wh-comp",0.5,-2.55462503433228,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
10,"gap","wh-comp",0.5,-0.724888801574707,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"no-gap","zero-comp",-0.5,3.85491609573364,0.182455669237137,"Wh","English","English - Wh","GPT2"
11,"no-gap","zero-comp",-0.5,4.1130256652832,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
11,"no-gap","zero-comp",-0.5,4.98354816436768,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"no-gap","decl-comp",-0.5,0.128287315368652,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
11,"no-gap","decl-comp",-0.5,0.621405601501465,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"no-gap","decl-comp",-0.5,0.95345103740692,0.122762307596969,"Wh","English","English - Wh","GPT2"
11,"no-gap","wh-comp",-0.5,0.138095796108246,0.0900829787527125,"Wh","English","English - Wh","GPT2"
11,"no-gap","wh-comp",-0.5,0.517998695373533,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"no-gap","wh-comp",-0.5,0.883175849914553,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
11,"gap","zero-comp",0.5,-4.9157280921936,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
11,"gap","zero-comp",0.5,-3.72281074523926,0.182455669237137,"Wh","English","English - Wh","GPT2"
11,"gap","zero-comp",0.5,-2.4155478477478,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"gap","decl-comp",0.5,-5.07772362232208,0.122762307596969,"Wh","English","English - Wh","GPT2"
11,"gap","decl-comp",0.5,-2.61797904968262,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
11,"gap","decl-comp",0.5,-1.87348365783691,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"gap","wh-comp",0.5,-2.99281024932861,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
11,"gap","wh-comp",0.5,-1.70888710021973,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"gap","wh-comp",0.5,-1.27765035629272,0.0900829787527125,"Wh","English","English - Wh","GPT2"
12,"no-gap","zero-comp",-0.5,1.63853454589844,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
12,"no-gap","zero-comp",-0.5,1.95388793945312,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"no-gap","zero-comp",-0.5,2.88924288749695,0.182455669237137,"Wh","English","English - Wh","GPT2"
12,"no-gap","decl-comp",-0.5,-0.539186477661135,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
12,"no-gap","decl-comp",-0.5,0.157665252685549,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"no-gap","decl-comp",-0.5,1.31804013252258,0.122762307596969,"Wh","English","English - Wh","GPT2"
12,"no-gap","wh-comp",-0.5,-0.414029121398926,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"no-gap","wh-comp",-0.5,-0.12599778175354,0.0900829787527125,"Wh","English","English - Wh","GPT2"
12,"no-gap","wh-comp",-0.5,-0.0055084228515625,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
12,"gap","zero-comp",0.5,-5.11626410484314,0.182455669237137,"Wh","English","English - Wh","GPT2"
12,"gap","zero-comp",0.5,-1.89813423156738,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
12,"gap","zero-comp",0.5,1.78738355636597,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"gap","decl-comp",0.5,-3.9430718421936,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
12,"gap","decl-comp",0.5,-3.56762361526489,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"gap","decl-comp",0.5,-3.28519350290298,0.122762307596969,"Wh","English","English - Wh","GPT2"
12,"gap","wh-comp",0.5,-0.931814193725586,0.111697610945563,"RC","Norwegian","Norwegian - RC","GPT2"
12,"gap","wh-comp",0.5,-0.831111252307892,0.0900829787527125,"Wh","English","English - Wh","GPT2"
12,"gap","wh-comp",0.5,-0.511688232421875,0.0830646313953803,"Wh","Norwegian","Norwegian - Wh","GPT2"
13,"no-gap","zero-comp",-0.5,3.12212038040161,0.182455669237137,"Wh","English","English - Wh","GPT2"
13,"no-gap","zero-comp",-0.5,4.45027446746826,0.16663599484625,"Wh","Norwegian","Norwegian - Wh","GPT2"
13,"no-gap","zero-comp",-0.5,5.22720432281494,0.191969760830892,"RC","Norwegian","Norwegian - RC","GPT2"
13,"no-gap","decl-comp",-0.5,0.461741924285889,0.122762307596969,"Wh","English","English - Wh","GPT2"
13,"no-gap","decl-comp",-0.5,1.07768535614014,0.142643292740519,"RC","Norwegian","Norwegian - RC","GPT2"
13,"no-gap","decl-comp",-0.5,1.46639442443848,0.123138183893137,"Wh","Norwegian","Norwegian - Wh","GPT2"
